-1.820584869384765625e+01,-6.291788482666015625e+01,-1.804805374145507812e+01
-1.901435470581054688e+01,-6.256259918212890625e+01,-1.865364265441894531e+01
-1.980745506286621094e+01,-6.217765045166015625e+01,-1.922938156127929688e+01
-2.154104948043823242e+00,2.084778594970703125e+01,-8.337570190429687500e+00
-1.980104088783264160e+00,1.897973632812500000e+01,-8.614260673522949219e+00
-1.817888975143432617e+00,1.698601531982421875e+01,-8.938609123229980469e+00
-1.675461888313293457e+00,1.490944766998291016e+01,-9.312995910644531250e+00
-1.558898568153381348e+00,1.277501487731933594e+01,-9.739976882934570312e+00
-1.473809361457824707e+00,1.060073471069335938e+01,-1.022076511383056641e+01
-1.425859689712524414e+00,8.401367187500000000e+00,-1.075467777252197266e+01
-1.421047806739807129e+00,6.189818382263183594e+00,-1.133897113800048828e+01
-1.465818166732788086e+00,3.977719306945800781e+00,-1.196882629394531250e+01
-1.567125320434570312e+00,1.775686383247375488e+00,-1.263751411437988281e+01
-1.732383966445922852e+00,-4.065832197666168213e-01,-1.333662414550781250e+01
-1.969366073608398438e+00,-2.560247421264648438e+00,-1.405635547637939453e+01
-2.285880088806152344e+00,-4.677288055419921875e+00,-1.478587055206298828e+01
-2.689423561096191406e+00,-6.750430583953857422e+00,-1.551365470886230469e+01
-3.186615705490112305e+00,-8.773109436035156250e+00,-1.622790527343750000e+01
-3.782562255859375000e+00,-1.073940277099609375e+01,-1.691691970825195312e+01
-4.480145454406738281e+00,-1.264403438568115234e+01,-1.756958770751953125e+01
-5.279396533966064453e+00,-1.448245716094970703e+01,-1.817586517333984375e+01
-6.176955699920654297e+00,-1.625100708007812500e+01,-1.872726440429687500e+01
-7.165932178497314453e+00,-1.794712448120117188e+01,-1.921735954284667969e+01
-8.235957145690917969e+00,-1.956952476501464844e+01,-1.964208602905273438e+01
-9.373630523681640625e+00,-2.111828804016113281e+01,-1.999994087219238281e+01
-1.056307315826416016e+01,-2.259478569030761719e+01,-2.029199218750000000e+01
-1.178668212890625000e+01,-2.400147628784179688e+01,-2.052161788940429688e+01
-1.302573204040527344e+01,-2.534164237976074219e+01,-2.069417381286621094e+01
-1.426098918914794922e+01,-2.661909103393554688e+01,-2.081663322448730469e+01
-1.547318172454833984e+01,-2.783796310424804688e+01,-2.089718818664550781e+01
-1.664338684082031250e+01,-2.900265884399414062e+01,-2.094486045837402344e+01
-1.775336456298828125e+01,-3.011786079406738281e+01,-2.096930122375488281e+01
-1.878580093383789062e+01,-3.118865203857421875e+01,-2.098045158386230469e+01
-1.972450637817382812e+01,-3.222063827514648438e+01,-2.098841857910156250e+01
-2.055455017089843750e+01,-3.321997833251953125e+01,-2.100314712524414062e+01
-2.126236152648925781e+01,-3.419315338134765625e+01,-2.103411293029785156e+01
-2.183595466613769531e+01,-3.514640808105468750e+01,-2.108971977233886719e+01
-2.226551055908203125e+01,-3.608481979370117188e+01,-2.117620086669921875e+01
-2.254483222961425781e+01,-3.701147460937500000e+01,-2.129604911804199219e+01
-2.267388534545898438e+01,-3.792773437500000000e+01,-2.144607734680175781e+01
-2.266167640686035156e+01,-3.883572006225585938e+01,-2.161665153503417969e+01
-2.252741241455078125e+01,-3.974205017089843750e+01,-2.179332923889160156e+01
-2.229856300354003906e+01,-4.065978622436523438e+01,-2.196052360534667969e+01
-2.200699043273925781e+01,-4.160654067993164062e+01,-2.210480117797851562e+01
-2.168524932861328125e+01,-4.259993362426757812e+01,-2.221616554260253906e+01
-2.136373519897460938e+01,-4.365306091308593750e+01,-2.228782463073730469e+01
-2.106824302673339844e+01,-4.477182006835937500e+01,-2.231532669067382812e+01
-2.081776618957519531e+01,-4.595475006103515625e+01,-2.229604911804199219e+01
-2.062306404113769531e+01,-4.719493865966796875e+01,-2.222909736633300781e+01
-2.048667144775390625e+01,-4.848286056518554688e+01,-2.211537742614746094e+01
-2.040437889099121094e+01,-4.980871963500976562e+01,-2.195775413513183594e+01
-2.036746215820312500e+01,-5.116360473632812500e+01,-2.176087188720703125e+01
-2.036494255065917969e+01,-5.253947067260742188e+01,-2.153104591369628906e+01
-2.038536834716796875e+01,-5.392852401733398438e+01,-2.127591323852539062e+01
-2.041810417175292969e+01,-5.532226943969726562e+01,-2.100418472290039062e+01
-2.045416831970214844e+01,-5.671047210693359375e+01,-2.072532272338867188e+01
-2.048677062988281250e+01,-5.807964324951171875e+01,-2.044933128356933594e+01
-2.051163101196289062e+01,-5.941024398803710938e+01,-2.018673706054687500e+01
-2.052718353271484375e+01,-6.066902160644531250e+01,-1.994923782348632812e+01
-3.441725492477416992e+00,-4.977577209472656250e+01,3.374286651611328125e+01
-3.166170835494995117e+00,-4.887589645385742188e+01,3.333824920654296875e+01
-2.885729312896728516e+00,-4.792249298095703125e+01,3.293103027343750000e+01
-2.607009172439575195e+00,-4.692568588256835938e+01,3.251269149780273438e+01
-2.335955619812011719e+00,-4.589209747314453125e+01,3.207958602905273438e+01
-2.077267408370971680e+00,-4.482668304443359375e+01,3.162950134277343750e+01
-1.834104180335998535e+00,-4.373346328735351562e+01,3.116083717346191406e+01
-1.608034610748291016e+00,-4.261585998535156250e+01,3.067241859436035156e+01
-1.399064421653747559e+00,-4.147684478759765625e+01,3.016339874267578125e+01
-1.205818891525268555e+00,-4.031904220581054688e+01,2.963325881958007812e+01
-1.025869607925415039e+00,-3.914474105834960938e+01,2.908175277709960938e+01
-8.560846447944641113e-01,-3.795597076416015625e+01,2.850890922546386719e+01
-6.931322216987609863e-01,-3.675447082519531250e+01,2.791501235961914062e+01
-5.338885188102722168e-01,-3.554173660278320312e+01,2.730060195922851562e+01
-3.758588135242462158e-01,-3.431894683837890625e+01,2.666647529602050781e+01
-2.175076156854629517e-01,-3.308691787719726562e+01,2.601364517211914062e+01
-5.837475135922431946e-02,-3.184602355957031250e+01,2.534331321716308594e+01
1.008689850568771362e-01,-3.059614753723144531e+01,2.465680122375488281e+01
2.585494220256805420e-01,-2.933665275573730469e+01,2.395547676086425781e+01
4.122578203678131104e-01,-2.806642913818359375e+01,2.324068450927734375e+01
5.591642260551452637e-01,-2.678399276733398438e+01,2.251366996765136719e+01
6.963719725608825684e-01,-2.548764610290527344e+01,2.177553367614746094e+01
8.212534785270690918e-01,-2.417564582824707031e+01,2.102717971801757812e+01
9.317021369934082031e-01,-2.284638404846191406e+01,2.026930046081542969e+01
1.026337504386901855e+00,-2.149854469299316406e+01,1.950235557556152344e+01
1.104550004005432129e+00,-2.013122940063476562e+01,1.872656631469726562e+01
1.166491746902465820e+00,-1.874403762817382812e+01,1.794193077087402344e+01
1.212961316108703613e+00,-1.733711814880371094e+01,1.714824867248535156e+01
1.245216965675354004e+00,-1.591117954254150391e+01,1.634515953063964844e+01
1.264761090278625488e+00,-1.446748352050781250e+01,1.553219699859619141e+01
1.273162484169006348e+00,-1.300779819488525391e+01,1.470884418487548828e+01
1.271834731101989746e+00,-1.153435420989990234e+01,1.387458705902099609e+01
1.261919975280761719e+00,-1.004975986480712891e+01,1.302896118164062500e+01
1.244185805320739746e+00,-8.556928634643554688e+00,1.217159748077392578e+01
1.218953967094421387e+00,-7.059000492095947266e+00,1.130224323272705078e+01
1.186155080795288086e+00,-5.559233188629150391e+00,1.042077922821044922e+01
1.145320653915405273e+00,-4.060945987701416016e+00,9.527240753173828125e+00
1.095699548721313477e+00,-2.567424058914184570e+00,8.621816635131835938e+00
1.036288380622863770e+00,-1.081851482391357422e+00,7.704856395721435547e+00
9.659867286682128906e-01,3.927371501922607422e-01,6.776872634887695312e+00
8.836166262626647949e-01,1.853505730628967285e+00,5.838549137115478516e+00
7.880415320396423340e-01,3.297843694686889648e+00,4.890741348266601562e+00
6.781971454620361328e-01,4.723396301269531250e+00,3.934471368789672852e+00
5.531632304191589355e-01,6.128023147583007812e+00,2.970936298370361328e+00
4.121829867362976074e-01,7.509821414947509766e+00,2.001509428024291992e+00
2.546910345554351807e-01,8.867058753967285156e+00,1.027750253677368164e+00
8.036861568689346313e-02,1.019815158843994141e+01,5.141653865575790405e-02
-1.108452752232551575e-01,1.150158596038818359e+01,-9.255003929138183594e-01
-3.187288641929626465e-01,1.277586746215820312e+01,-1.900708317756652832e+00
-5.427333712577819824e-01,1.401948738098144531e+01,-2.871536254882812500e+00
-7.819412946701049805e-01,1.523087692260742188e+01,-3.834756851196289062e+00
-1.035030484199523926e+00,1.640850639343261719e+01,-4.786390781402587891e+00
-1.300293564796447754e+00,1.755125617980957031e+01,-5.721302032470703125e+00
-1.575687527656555176e+00,1.865983963012695312e+01,-6.632617473602294922e+00
-1.859555006027221680e+00,1.974279785156250000e+01,-7.510568141937255859e+00
-3.316802501678466797e+00,-5.024234390258789062e+01,3.257272720336914062e+01
-3.033397912979125977e+00,-4.933675384521484375e+01,3.212338638305664062e+01
-2.751357078552246094e+00,-4.838382339477539062e+01,3.168661308288574219e+01
-2.475636005401611328e+00,-4.739153289794921875e+01,3.124912071228027344e+01
-2.210797071456909180e+00,-4.636506652832031250e+01,3.080399131774902344e+01
-1.960357666015625000e+00,-4.530850982666015625e+01,3.034696006774902344e+01
-1.726452231407165527e+00,-4.422533416748046875e+01,2.987506103515625000e+01
-1.509715437889099121e+00,-4.311865234375000000e+01,2.938611412048339844e+01
-1.309368491172790527e+00,-4.199125289916992188e+01,2.887844657897949219e+01
-1.123387694358825684e+00,-4.084566116333007812e+01,2.835081481933593750e+01
-9.489128589630126953e-01,-3.968413543701171875e+01,2.780231094360351562e+01
-7.826342582702636719e-01,-3.850871276855468750e+01,2.723235130310058594e+01
-6.212645173072814941e-01,-3.732116317749023438e+01,2.664068794250488281e+01
-4.619958400726318359e-01,-3.612299346923828125e+01,2.602740478515625000e+01
-3.028796315193176270e-01,-3.491533660888671875e+01,2.539293479919433594e+01
-1.430260837078094482e-01,-3.369891357421875000e+01,2.473804283142089844e+01
1.725153997540473938e-02,-3.247390365600585938e+01,2.406377983093261719e+01
1.765479445457458496e-01,-3.123994064331054688e+01,2.337142753601074219e+01
3.325819075107574463e-01,-2.999609565734863281e+01,2.266241264343261719e+01
4.824735224246978760e-01,-2.874096870422363281e+01,2.193821525573730469e+01
6.231737732887268066e-01,-2.747283554077148438e+01,2.120030975341796875e+01
7.517917156219482422e-01,-2.618982505798339844e+01,2.045006179809570312e+01
8.659407496452331543e-01,-2.489012718200683594e+01,1.968868446350097656e+01
9.639494419097900391e-01,-2.357216453552246094e+01,1.891717910766601562e+01
1.044989109039306641e+00,-2.223475837707519531e+01,1.813630104064941406e+01
1.109106779098510742e+00,-2.087722969055175781e+01,1.734654235839843750e+01
1.157086968421936035e+00,-1.949947166442871094e+01,1.654813194274902344e+01
1.190301656723022461e+00,-1.810197639465332031e+01,1.574107646942138672e+01
1.210486054420471191e+00,-1.668582534790039062e+01,1.492519855499267578e+01
1.219511151313781738e+00,-1.525265693664550781e+01,1.410020351409912109e+01
1.219125866889953613e+00,-1.380459976196289062e+01,1.326574134826660156e+01
1.210832595825195312e+00,-1.234420204162597656e+01,1.242147445678710938e+01
1.195692896842956543e+00,-1.087433528900146484e+01,1.156712150573730469e+01
1.174336075782775879e+00,-9.398089408874511719e+00,1.070249366760253906e+01
1.146856188774108887e+00,-7.918691158294677734e+00,9.827529907226562500e+00
1.112923622131347656e+00,-6.439376354217529297e+00,8.942301750183105469e+00
1.071806430816650391e+00,-4.963329792022705078e+00,8.047023773193359375e+00
1.022473692893981934e+00,-3.493597030639648438e+00,7.142054080963134766e+00
9.637110829353332520e-01,-2.033000707626342773e+00,6.227898597717285156e+00
8.941910862922668457e-01,-5.841253399848937988e-01,5.305208683013916016e+00
8.126109838485717773e-01,8.507481813430786133e-01,4.374780654907226562e+00
7.176900506019592285e-01,2.269638299942016602e+00,3.437553405761718750e+00
6.083112955093383789e-01,3.670875310897827148e+00,2.494607925415039062e+00
4.834907948970794678e-01,5.053074836730957031e+00,1.547158122062683105e+00
3.424440324306488037e-01,6.415106773376464844e+00,5.965545773506164551e-01
1.845889836549758911e-01,7.756062984466552734e+00,-3.557130396366119385e-01
9.595776908099651337e-03,9.075220108032226562e+00,-1.307998895645141602e+00
-1.826242804527282715e-01,1.037202548980712891e+01,-2.258473634719848633e+00
-3.919298350811004639e-01,1.164611244201660156e+01,-3.205059289932250977e+00
-6.178912520408630371e-01,1.289744472503662109e+01,-4.145343780517578125e+00
-8.598682284355163574e-01,1.412672424316406250e+01,-5.076463699340820312e+00
-1.117081880569458008e+00,1.533628177642822266e+01,-5.994888782501220703e+00
-1.388922452926635742e+00,1.653246498107910156e+01,-6.896076202392578125e+00
-1.675642013549804688e+00,1.773196601867675781e+01,-7.773481369018554688e+00
-3.188944101333618164e+00,-5.074703598022460938e+01,3.134420394897460938e+01
-2.903757095336914062e+00,-4.983837127685546875e+01,3.086651611328125000e+01
-2.624014139175415039e+00,-4.888594818115234375e+01,3.040859413146972656e+01
-2.353989124298095703e+00,-4.789665603637695312e+01,2.995692825317382812e+01
-2.097285509109497070e+00,-4.687508010864257812e+01,2.950326919555664062e+01
-1.856422781944274902e+00,-4.582486343383789062e+01,2.904209518432617188e+01
-1.632570743560791016e+00,-4.474915695190429688e+01,2.856938743591308594e+01
-1.425502061843872070e+00,-4.365084838867187500e+01,2.808206176757812500e+01
-1.233706116676330566e+00,-4.253258514404296875e+01,2.757765769958496094e+01
-1.054618954658508301e+00,-4.139681243896484375e+01,2.705418395996093750e+01
-8.850778937339782715e-01,-4.024576568603515625e+01,2.651004600524902344e+01
-7.217373847961425781e-01,-3.908148193359375000e+01,2.594404220581054688e+01
-5.615373849868774414e-01,-3.790574645996093750e+01,2.535537338256835938e+01
-4.021522998809814453e-01,-3.672002410888671875e+01,2.474367904663085938e+01
-2.422765791416168213e-01,-3.552538299560546875e+01,2.410905456542968750e+01
-8.178275823593139648e-02,-3.432238006591796875e+01,2.345203971862792969e+01
7.825094461441040039e-02,-3.311097717285156250e+01,2.277358436584472656e+01
2.357179522514343262e-01,-3.189052772521972656e+01,2.207497596740722656e+01
3.878103792667388916e-01,-3.065981483459472656e+01,2.135774230957031250e+01
5.313434600830078125e-01,-2.941719055175781250e+01,2.062356948852539062e+01
6.632071733474731445e-01,-2.816074371337890625e+01,1.987418556213378906e+01
7.806934714317321777e-01,-2.688850975036621094e+01,1.911125946044921875e+01
8.818176984786987305e-01,-2.559868812561035156e+01,1.833632278442382812e+01
9.654656648635864258e-01,-2.428982543945312500e+01,1.755068016052246094e+01
1.031479239463806152e+00,-2.296094894409179688e+01,1.675536155700683594e+01
1.080573678016662598e+00,-2.161166572570800781e+01,1.595110034942626953e+01
1.114168167114257812e+00,-2.024220848083496094e+01,1.513833522796630859e+01
1.134189009666442871e+00,-1.885343933105468750e+01,1.431725406646728516e+01
1.142765045166015625e+00,-1.744682502746582031e+01,1.348785400390625000e+01
1.142027735710144043e+00,-1.602436447143554688e+01,1.265001106262207031e+01
1.133836984634399414e+00,-1.458852195739746094e+01,1.180356121063232422e+01
1.119653582572937012e+00,-1.314210796356201172e+01,1.094835472106933594e+01
1.100422739982604980e+00,-1.168818283081054688e+01,1.008431339263916016e+01
1.076529622077941895e+00,-1.022992706298828125e+01,9.211463928222656250e+00
1.047810792922973633e+00,-8.770544052124023438e+00,8.329957962036132812e+00
1.013623237609863281e+00,-7.313142299652099609e+00,7.440080165863037109e+00
9.729523062705993652e-01,-5.860648632049560547e+00,6.542243480682373047e+00
9.245175719261169434e-01,-4.415729045867919922e+00,5.637001514434814453e+00
8.668554425239562988e-01,-2.980740785598754883e+00,4.725029468536376953e+00
7.984663844108581543e-01,-1.557681202888488770e+00,3.807140111923217773e+00
7.178951501846313477e-01,-1.481612622737884521e-01,2.884240150451660156e+00
6.237642168998718262e-01,1.246581435203552246e+00,1.957368493080139160e+00
5.148733258247375488e-01,2.625667333602905273e+00,1.027652382850646973e+00
3.901886045932769775e-01,3.988579988479614258e+00,9.630851447582244873e-02
2.488813102245330811e-01,5.335090637207031250e+00,-8.353639841079711914e-01
9.034993499517440796e-02,6.665267944335937500e+00,-1.765989065170288086e+00
-8.580743521451950073e-02,7.979466915130615234e+00,-2.694094181060791016e+00
-2.797848284244537354e-01,9.278388023376464844e+00,-3.618086338043212891e+00
-4.915794730186462402e-01,1.056331729888916016e+01,-4.536200523376464844e+00
-7.210416793823242188e-01,1.183654594421386719e+01,-5.446401119232177734e+00
-9.680245518684387207e-01,1.310234355926513672e+01,-6.346190452575683594e+00
-1.232533693313598633e+00,1.436898612976074219e+01,-7.232263088226318359e+00
-1.515209197998046875e+00,1.565281581878662109e+01,-8.099568367004394531e+00
-3.060567140579223633e+00,-5.127639770507812500e+01,3.006309700012207031e+01
-2.778515338897705078e+00,-5.036595535278320312e+01,2.956832695007324219e+01
-2.504856348037719727e+00,-4.941429901123046875e+01,2.909675598144531250e+01
-2.243329763412475586e+00,-4.842739486694335938e+01,2.863602828979492188e+01
-1.996771097183227539e+00,-4.740950012207031250e+01,2.817761230468750000e+01
-1.766823768615722656e+00,-4.636403274536132812e+01,2.771529388427734375e+01
-1.553779006004333496e+00,-4.529399871826171875e+01,2.724429130554199219e+01
-1.356633543968200684e+00,-4.420216369628906250e+01,2.676074790954589844e+01
-1.173247218132019043e+00,-4.309111022949218750e+01,2.626144218444824219e+01
-1.000682115554809570e+00,-4.196323776245117188e+01,2.574365043640136719e+01
-8.356286287307739258e-01,-4.082078933715820312e+01,2.520509147644042969e+01
-6.748687028884887695e-01,-3.966579818725585938e+01,2.464393615722656250e+01
-5.157524943351745605e-01,-3.850003433227539062e+01,2.405885314941406250e+01
-3.565586507320404053e-01,-3.732491683959960938e+01,2.344905281066894531e+01
-1.967106610536575317e-01,-3.614139556884765625e+01,2.281433296203613281e+01
-3.689315915107727051e-02,-3.494982147216796875e+01,2.215504837036132812e+01
1.210838556289672852e-01,-3.374992370605468750e+01,2.147209739685058594e+01
2.745040059089660645e-01,-3.254076766967773438e+01,2.076682090759277344e+01
4.201630651950836182e-01,-3.132088470458984375e+01,2.004091453552246094e+01
5.547459125518798828e-01,-3.008842468261718750e+01,1.929630470275878906e+01
6.752396225929260254e-01,-2.884136009216308594e+01,1.853500938415527344e+01
7.792964577674865723e-01,-2.757771682739257812e+01,1.775901603698730469e+01
8.654806017875671387e-01,-2.629579544067382812e+01,1.697016525268554688e+01
9.333319664001464844e-01,-2.499432754516601562e+01,1.617004203796386719e+01
9.833909869194030762e-01,-2.367262077331542969e+01,1.535992527008056641e+01
1.017065763473510742e+00,-2.233061218261718750e+01,1.454075527191162109e+01
1.036379814147949219e+00,-2.096890258789062500e+01,1.371315479278564453e+01
1.043711304664611816e+00,-1.958874130249023438e+01,1.287748336791992188e+01
